Fecha_Hora,ton_total,n_descargas,n_cam,n_shov,ton_chancador,ton_botadero,descargas_botadero,ton_chancador_1,ton_chancador_2,cam_chancador,cam_botadero,ton_alta_ley,ton_media_ley,ton_baja_ley,ton_lastre,n_perfo,n_eq_apoyo,n_aljibe
2020-12-06 00:00:00,9289.0,31.0,31.0,4.0,3333.0,5956.0,20.0,1216.0,2117.0,11.0,20.0,0.0,3650.0,0.0,5639.0,,,
2020-12-06 01:00:00,20592.0,67.0,47.0,5.0,6376.0,14216.0,46.0,3323.0,3053.0,14.0,33.0,0.0,6376.0,0.0,14216.0,,,
2020-12-06 02:00:00,20311.0,68.0,48.0,5.0,6275.0,14036.0,47.0,2679.0,3596.0,16.0,33.0,0.0,6572.0,0.0,13739.0,,,
2020-12-06 03:00:00,21477.7373,70.0,47.0,6.0,5551.0,15926.7373,52.0,2139.0,3412.0,13.0,36.0,0.0,5551.0,0.0,15926.7373,,,
2020-12-06 04:00:00,13177.0,44.0,33.0,5.0,5500.0,7677.0,26.0,1249.0,4251.0,13.0,24.0,0.0,6073.0,0.0,7104.0,,,
2020-12-06 05:00:00,9996.2119,33.0,28.0,5.0,3119.0,6877.2119,23.0,605.0,2514.0,10.0,19.0,0.0,3424.7373,0.0,6571.4746,,,
2020-12-06 06:00:00,20262.7373,68.0,44.0,6.0,7877.0,12385.7373,42.0,3610.0,4267.0,21.0,25.0,0.0,8191.0,0.0,12071.7373,,,
2020-12-06 07:00:00,20566.4746,69.0,43.0,5.0,6888.0,13678.4746,46.0,2681.0,4207.0,19.0,31.0,0.0,6888.0,0.0,13678.4746,,,
2020-12-06 08:00:00,18113.7373,60.0,47.0,6.0,6333.0,11780.7373,39.0,2703.0,3630.0,16.0,31.0,0.0,6333.0,0.0,11780.7373,,,
2020-12-06 09:00:00,8929.0,50.0,43.0,6.0,3394.0,5535.0,33.0,849.0,2545.0,15.0,28.0,0.0,3394.0,0.0,5535.0,,,
2020-12-06 10:00:00,20177.4746,66.0,45.0,6.0,6380.0,13797.4746,45.0,2738.0,3642.0,15.0,32.0,0.0,7549.7373,0.0,12627.7373,,,
2020-12-06 11:00:00,20647.0,66.0,45.0,6.0,7048.0,13599.0,44.0,3634.0,3414.0,16.0,29.0,0.0,7351.0,0.0,13296.0,,,
2020-12-06 12:00:00,21771.0,70.0,45.0,6.0,7298.0,14473.0,46.0,2434.0,4864.0,15.0,33.0,0.0,7901.0,0.0,13870.0,,,
2020-12-06 13:00:00,20048.7373,66.0,42.0,6.0,8237.0,11811.7373,39.0,4306.0,3931.0,17.0,25.0,0.0,8861.0,0.0,11187.7373,,,
2020-12-06 14:00:00,11762.0,39.0,27.0,6.0,8135.0,3627.0,12.0,3577.0,4558.0,21.0,12.0,0.0,8427.0,0.0,3335.0,,,
2020-12-06 15:00:00,5017.0,16.0,16.0,4.0,3480.0,1537.0,5.0,941.0,2539.0,11.0,5.0,0.0,3480.0,0.0,1537.0,,,
2020-12-06 16:00:00,11356.0,37.0,26.0,3.0,8232.0,3124.0,10.0,4512.0,3720.0,22.0,4.0,0.0,8232.0,0.0,3124.0,,,
2020-12-06 17:00:00,20404.0,66.0,47.0,8.0,12056.0,8348.0,27.0,5374.0,6682.0,28.0,19.0,0.0,12379.0,0.0,8025.0,,,
2020-12-06 18:00:00,24264.4746,78.0,48.0,8.0,14154.7373,10109.7373,33.0,7038.7373,7116.0,28.0,22.0,0.0,14154.7373,0.0,10109.7373,,,
2020-12-06 19:00:00,21697.4746,68.0,44.0,8.0,10049.0,11648.4746,36.0,4876.0,5173.0,21.0,24.0,0.0,10706.0,0.0,10991.4746,,,
2020-12-06 20:00:00,22484.4746,74.0,47.0,8.0,9411.7373,13072.7373,43.0,4578.0,4833.7373,18.0,29.0,0.0,9411.7373,0.0,13072.7373,,,
2020-12-06 21:00:00,10806.0,58.0,42.0,6.0,5228.0,5578.0,29.0,2403.0,2825.0,27.0,16.0,0.0,5525.0,0.0,5281.0,,,
2020-12-06 22:00:00,19533.0,65.0,46.0,6.0,10429.0,9104.0,31.0,4564.0,5865.0,27.0,21.0,0.0,10429.0,0.0,9104.0,,,
2020-12-06 23:00:00,18447.0,61.0,46.0,4.0,11354.0,7093.0,24.0,5545.0,5809.0,30.0,22.0,0.0,11354.0,0.0,7093.0,,,
2020-12-07 00:00:00,10886.7834,36.0,34.0,5.0,6621.7834,4265.0,14.0,3571.7834,3050.0,21.0,14.0,0.0,7535.7834,0.0,3351.0,,,
2020-12-07 01:00:00,17927.0,60.0,42.0,6.0,6913.0,11014.0,37.0,3304.0,3609.0,20.0,22.0,0.0,6913.0,0.0,11014.0,,,
2020-12-07 02:00:00,18972.0,63.0,46.0,7.0,8616.0,10356.0,34.0,3291.0,5325.0,21.0,28.0,0.0,8616.0,0.0,10356.0,,,
2020-12-07 03:00:00,18394.7834,61.0,48.0,5.0,9812.7834,8582.0,28.0,4472.0,5340.7834,26.0,25.0,0.0,10109.7834,0.0,8285.0,,,
2020-12-07 04:00:00,13130.0,44.0,34.0,6.0,5840.0,7290.0,24.0,2046.0,3794.0,14.0,20.0,0.0,6161.0,0.0,6969.0,,,
2020-12-07 05:00:00,13928.5668,45.0,33.0,6.0,5474.5668,8454.0,28.0,2730.7834,2743.7834,15.0,18.0,0.0,5474.5668,0.0,8454.0,,,
2020-12-07 06:00:00,18467.5668,61.0,44.0,7.0,8109.5668,10358.0,34.0,4238.5668,3871.0,19.0,26.0,0.0,8402.5668,0.0,10065.0,,,
2020-12-07 07:00:00,18719.7834,62.0,44.0,7.0,11497.0,7222.7834,24.0,5741.0,5756.0,27.0,21.0,0.0,11524.0,303.0,6892.7834,,,
2020-12-07 08:00:00,18108.7834,59.0,46.0,7.0,8101.0,10007.7834,33.0,4011.0,4090.0,22.0,28.0,0.0,9946.0,0.0,8162.7834,,,
2020-12-07 09:00:00,3656.7373,37.0,34.0,7.0,3371.7373,285.0,16.0,2146.0,1225.7373,18.0,16.0,0.0,3371.7373,0.0,285.0,,,
2020-12-07 10:00:00,18928.7373,60.0,44.0,6.0,14168.0,4760.7373,17.0,6504.0,7664.0,32.0,17.0,0.0,14504.0,0.0,4424.7373,,,
2020-12-07 11:00:00,22053.2119,71.0,45.0,8.0,14811.2119,7242.0,24.0,7266.7373,7544.4746,30.0,17.0,0.0,16311.2119,0.0,5742.0,,,
2020-12-07 12:00:00,19775.4746,65.0,45.0,9.0,11537.4746,8238.0,28.0,6042.7373,5494.7373,24.0,23.0,0.0,12139.4746,0.0,7636.0,,,
2020-12-07 13:00:00,22682.7373,76.0,49.0,8.0,13952.7373,8730.0,29.0,7286.7373,6666.0,28.0,23.0,0.0,14256.7373,0.0,8426.0,,,
2020-12-07 14:00:00,11661.4746,38.0,25.0,7.0,7359.4746,4302.0,14.0,3656.7373,3702.7373,15.0,11.0,0.0,7359.4746,0.0,4302.0,,,
2020-12-07 15:00:00,6714.7373,22.0,22.0,6.0,4279.0,2435.7373,8.0,1595.0,2684.0,14.0,8.0,0.0,4279.0,0.0,2435.7373,,,
2020-12-07 16:00:00,16620.0,54.0,32.0,7.0,9157.0,7463.0,24.0,3911.0,5246.0,19.0,14.0,0.0,9157.0,0.0,7463.0,,,
2020-12-07 17:00:00,23128.7373,75.0,47.0,8.0,12888.7373,10240.0,32.0,7653.0,5235.7373,31.0,21.0,0.0,15056.7373,0.0,8072.0,,,
2020-12-07 18:00:00,20449.4746,64.0,47.0,8.0,12130.4746,8319.0,26.0,6536.7373,5593.7373,31.0,18.0,0.0,12721.4746,0.0,7728.0,,,
2020-12-07 19:00:00,21042.4746,69.0,47.0,7.0,10165.4746,10877.0,36.0,5213.7373,4951.7373,28.0,27.0,0.0,14348.4746,0.0,6694.0,,,
2020-12-07 20:00:00,18639.9492,61.0,48.0,7.0,9503.2119,9136.7373,30.0,4296.0,5207.2119,27.0,22.0,0.0,11882.2119,0.0,6757.7373,,,
2020-12-07 21:00:00,8041.7834,55.0,43.0,7.0,2971.0,5070.7834,34.0,1213.0,1758.0,16.0,28.0,0.0,3273.7834,0.0,4768.0,,,
2020-12-07 22:00:00,21079.7834,71.0,47.0,6.0,7302.0,13777.7834,47.0,3974.0,3328.0,17.0,32.0,0.0,7620.0,0.0,13459.7834,,,
2020-12-07 23:00:00,20338.0,66.0,48.0,6.0,10099.0,10239.0,34.0,4302.0,5797.0,23.0,26.0,0.0,10731.0,0.0,9607.0,,,
2020-12-08 00:00:00,16066.0,53.0,41.0,8.0,5559.0,10507.0,35.0,4011.0,1548.0,16.0,26.0,0.0,6777.0,0.0,9289.0,,,
2020-12-08 01:00:00,16026.7373,53.0,35.0,7.0,9173.0,6853.7373,23.0,5504.0,3669.0,22.0,14.0,0.0,9799.7373,0.0,6227.0,,,
2020-12-08 02:00:00,22969.9492,77.0,46.0,7.0,10900.4746,12069.4746,40.0,5411.0,5489.4746,23.0,23.0,0.0,11563.4746,0.0,11406.4746,,,
2020-12-08 03:00:00,22364.2119,74.0,45.0,6.0,11734.4746,10629.7373,35.0,6311.0,5423.4746,24.0,24.0,0.0,12319.4746,0.0,10044.7373,,,
2020-12-08 04:00:00,13380.4746,44.0,30.0,6.0,10946.4746,2434.0,8.0,6020.7373,4925.7373,22.0,8.0,0.0,10946.4746,0.0,2434.0,,,
2020-12-08 05:00:00,15164.0,49.0,38.0,6.0,4802.0,10362.0,34.0,2379.0,2423.0,16.0,22.0,0.0,5442.0,0.0,9722.0,,,
2020-12-08 06:00:00,20539.9492,68.0,42.0,6.0,9887.2119,10652.7373,35.0,5632.2119,4255.0,24.0,22.0,0.0,9887.2119,0.0,10652.7373,,,
2020-12-08 07:00:00,24464.2119,81.0,47.0,6.0,12618.4746,11845.7373,39.0,7524.7373,5093.7373,24.0,24.0,0.0,12618.4746,0.0,11845.7373,,,
2020-12-08 08:00:00,19540.4746,66.0,46.0,6.0,10109.7373,9430.7373,32.0,5604.0,4505.7373,24.0,22.0,0.0,10109.7373,0.0,9430.7373,,,
2020-12-08 09:00:00,9011.0,54.0,44.0,6.0,3698.0,5313.0,30.0,2198.0,1500.0,22.0,23.0,0.0,3698.0,0.0,5313.0,,,
2020-12-08 10:00:00,22261.9492,74.0,49.0,7.0,14204.2119,8057.7373,26.0,6607.0,7597.2119,30.0,24.0,0.0,14789.9492,0.0,7472.0,,,
2020-12-08 11:00:00,22618.4746,75.0,49.0,7.0,12371.4746,10247.0,34.0,6296.0,6075.4746,27.0,25.0,0.0,14233.4746,0.0,8385.0,,,
2020-12-08 12:00:00,21311.2119,70.0,47.0,6.0,12094.2119,9217.0,30.0,6100.0,5994.2119,29.0,26.0,0.0,16012.2119,0.0,5299.0,,,
2020-12-08 13:00:00,25917.9492,85.0,48.0,8.0,11143.2119,14774.7373,50.0,6501.0,4642.2119,25.0,29.0,0.0,14099.9492,0.0,11818.0,,,
2020-12-08 14:00:00,13813.7373,46.0,30.0,7.0,6581.0,7232.7373,24.0,3621.0,2960.0,15.0,15.0,0.0,6581.0,0.0,7232.7373,,,
2020-12-08 15:00:00,1803.0,6.0,6.0,4.0,905.0,898.0,3.0,606.0,299.0,3.0,3.0,0.0,905.0,0.0,898.0,,,
2020-12-08 16:00:00,14732.7373,48.0,35.0,5.0,6680.0,8052.7373,26.0,1816.0,4864.0,16.0,20.0,0.0,6680.0,0.0,8052.7373,,,
2020-12-08 17:00:00,23348.0,76.0,47.0,8.0,10181.0,13167.0,43.0,3469.0,6712.0,21.0,26.0,0.0,10181.0,0.0,13167.0,,,
2020-12-08 18:00:00,21063.0,68.0,47.0,8.0,7667.0,13396.0,43.0,3321.0,4346.0,18.0,33.0,0.0,10065.0,0.0,10998.0,,,
2020-12-08 19:00:00,23243.7373,75.0,49.0,8.0,9495.7373,13748.0,45.0,4035.7373,5460.0,18.0,32.0,0.0,10440.7373,0.0,12803.0,,,
2020-12-08 20:00:00,18609.4746,61.0,48.0,7.0,5929.0,12680.4746,41.0,3870.0,2059.0,19.0,32.0,0.0,8328.0,0.0,10281.4746,,,
2020-12-08 21:00:00,8124.7373,54.0,43.0,7.0,3897.7373,4227.0,25.0,1797.7373,2100.0,26.0,18.0,0.0,4829.7373,0.0,3295.0,,,
2020-12-08 22:00:00,22990.9492,76.0,46.0,7.0,6203.0,16787.9492,55.0,3006.0,3197.0,15.0,36.0,0.0,8051.4746,0.0,14939.4746,,,
2020-12-08 23:00:00,21635.4746,71.0,46.0,7.0,8070.0,13565.4746,45.0,3909.0,4161.0,22.0,27.0,0.0,9636.0,0.0,11999.4746,,,
2020-12-09 00:00:00,14654.0,49.0,43.0,6.0,5681.0,8973.0,30.0,1789.0,3892.0,18.0,25.0,0.0,5681.0,0.0,8973.0,,,
2020-12-09 01:00:00,22534.0,74.0,48.0,7.0,9733.0,12801.0,42.0,3858.0,5875.0,22.0,28.0,0.0,9733.0,938.0,11863.0,,,
2020-12-09 02:00:00,22701.0,72.0,48.0,7.0,8936.0,13765.0,44.0,3054.0,5882.0,23.0,27.0,0.0,8936.0,1865.0,11900.0,,,
2020-12-09 03:00:00,23813.4746,77.0,47.0,7.0,10277.0,13536.4746,45.0,3723.0,6554.0,21.0,27.0,0.0,10277.0,0.0,13536.4746,,,
2020-12-09 04:00:00,4881.0,16.0,16.0,7.0,1827.0,3054.0,10.0,608.0,1219.0,6.0,10.0,0.0,1827.0,0.0,3054.0,,,
2020-12-09 05:00:00,24364.0,78.0,48.0,6.0,7119.0,17245.0,56.0,4043.0,3076.0,17.0,32.0,0.0,7119.0,0.0,17245.0,,,
2020-12-09 06:00:00,21787.4746,71.0,47.0,7.0,6561.7373,15225.7373,50.0,5315.7373,1246.0,18.0,34.0,0.0,6561.7373,0.0,15225.7373,,,
2020-12-09 07:00:00,24120.0,79.0,48.0,7.0,10167.0,13953.0,46.0,3721.0,6446.0,22.0,27.0,0.0,10479.0,0.0,13641.0,,,
2020-12-09 08:00:00,22112.0,72.0,48.0,7.0,8650.0,13462.0,44.0,3677.0,4973.0,18.0,31.0,0.0,8650.0,0.0,13462.0,,,
2020-12-09 09:00:00,4783.0,32.0,26.0,6.0,1524.0,3259.0,21.0,895.0,629.0,11.0,16.0,0.0,2180.0,0.0,2603.0,,,
2020-12-09 10:00:00,20335.4746,70.0,45.0,7.0,5515.0,14820.4746,51.0,3919.0,1596.0,14.0,32.0,0.0,5810.0,0.0,14525.4746,,,
2020-12-09 11:00:00,22478.4746,76.0,47.0,5.0,7579.0,14899.4746,51.0,5161.0,2418.0,15.0,32.0,0.0,7579.0,0.0,14899.4746,,,
2020-12-09 12:00:00,19619.0,64.0,43.0,5.0,6394.0,13225.0,45.0,3268.0,3126.0,17.0,28.0,0.0,6394.0,0.0,13225.0,,,
2020-12-09 13:00:00,20284.7373,67.0,44.0,5.0,8275.0,12009.7373,40.0,5217.0,3058.0,16.0,28.0,0.0,8275.0,0.0,12009.7373,,,
2020-12-09 14:00:00,13565.4746,45.0,29.0,6.0,8169.7373,5395.7373,18.0,5137.7373,3032.0,17.0,17.0,0.0,8469.7373,0.0,5095.7373,,,
2020-12-09 15:00:00,5629.4746,19.0,19.0,4.0,5034.7373,594.7373,2.0,1465.0,3569.7373,17.0,2.0,0.0,5034.7373,0.0,594.7373,,,
2020-12-09 16:00:00,17484.0,58.0,32.0,5.0,5897.0,11587.0,39.0,2174.0,3723.0,13.0,20.0,0.0,5897.0,0.0,11587.0,,,
2020-12-09 17:00:00,16136.7373,53.0,42.0,5.0,4821.7373,11315.0,37.0,3315.0,1506.7373,15.0,28.0,0.0,4821.7373,0.0,11315.0,,,
2020-12-09 18:00:00,19756.0,64.0,46.0,5.0,6959.0,12797.0,42.0,4440.0,2519.0,18.0,29.0,0.0,6959.0,5169.0,7628.0,,,
2020-12-09 19:00:00,18890.0,62.0,46.0,6.0,3376.0,15514.0,51.0,2795.0,581.0,9.0,37.0,0.0,3376.0,0.0,15514.0,,,
2020-12-09 20:00:00,18921.7373,62.0,47.0,6.0,4523.0,14398.7373,47.0,1197.0,3326.0,11.0,39.0,0.0,5428.0,0.0,13493.7373,,,
2020-12-09 21:00:00,3998.0,33.0,31.0,7.0,2785.0,1213.0,15.0,1544.0,1241.0,17.0,14.0,0.0,2785.0,0.0,1213.0,,,
2020-12-09 22:00:00,20345.7373,67.0,43.0,8.0,9150.0,11195.7373,38.0,4005.0,5145.0,22.0,21.0,0.0,9150.0,0.0,11195.7373,,,
2020-12-09 23:00:00,23693.4746,77.0,47.0,7.0,10209.0,13484.4746,44.0,4461.0,5748.0,22.0,26.0,0.0,10209.0,0.0,13484.4746,,,
2020-12-10 00:00:00,11311.7373,38.0,36.0,6.0,5459.7373,5852.0,20.0,2736.7373,2723.0,18.0,19.0,0.0,5802.7373,0.0,5509.0,,,
2020-12-10 01:00:00,20737.7373,67.0,47.0,7.0,10450.7373,10287.0,34.0,4627.0,5823.7373,23.0,27.0,0.0,10759.7373,0.0,9978.0,,,
2020-12-10 02:00:00,22851.2119,75.0,49.0,8.0,11633.4746,11217.7373,37.0,4563.7373,7069.7373,26.0,24.0,0.0,11976.4746,0.0,10874.7373,,,
2020-12-10 03:00:00,21465.2119,70.0,47.0,8.0,9505.7373,11959.4746,39.0,3677.0,5828.7373,24.0,26.0,0.0,10740.4746,0.0,10724.7373,,,
2020-12-10 04:00:00,10924.4746,36.0,27.0,6.0,6732.7373,4191.7373,14.0,0.0,6732.7373,17.0,10.0,0.0,7634.7373,0.0,3289.7373,,,
2020-12-10 05:00:00,15738.2119,52.0,40.0,7.0,5492.4746,10245.7373,34.0,0.0,5492.4746,17.0,24.0,0.0,5815.4746,0.0,9922.7373,,,
2020-12-10 06:00:00,19817.7373,63.0,44.0,5.0,3317.0,16500.7373,53.0,0.0,3317.0,7.0,37.0,0.0,3616.0,0.0,16201.7373,,,
2020-12-10 07:00:00,17965.7373,60.0,49.0,5.0,2192.0,15773.7373,53.0,0.0,2192.0,6.0,44.0,0.0,3101.0,0.0,14864.7373,,,
2020-12-10 08:00:00,19230.4746,62.0,47.0,6.0,4841.0,14389.4746,46.0,0.0,4841.0,15.0,38.0,0.0,6068.0,1521.0,11641.4746,,,
2020-12-10 09:00:00,8761.7373,48.0,42.0,8.0,3333.7373,5428.0,34.0,0.0,3333.7373,14.0,28.0,0.0,4216.7373,0.0,4545.0,,,
2020-12-10 10:00:00,20263.2119,66.0,49.0,7.0,5163.0,15100.2119,49.0,0.0,5163.0,15.0,36.0,0.0,6742.0,0.0,13521.2119,,,
2020-12-10 11:00:00,20510.0,66.0,48.0,6.0,5184.0,15326.0,50.0,0.0,5184.0,13.0,36.0,0.0,5483.0,0.0,15027.0,,,
2020-12-10 12:00:00,19217.7373,61.0,47.0,6.0,4335.0,14882.7373,47.0,0.0,4335.0,12.0,40.0,0.0,4965.0,2487.0,11765.7373,,,
2020-12-10 13:00:00,20230.0,67.0,45.0,6.0,3017.0,17213.0,57.0,0.0,3017.0,9.0,41.0,0.0,3665.0,4669.0,11896.0,,,
2020-12-10 14:00:00,11583.0,38.0,30.0,5.0,2732.0,8851.0,29.0,0.0,2732.0,9.0,25.0,0.0,3035.0,4164.0,4384.0,,,
2020-12-10 15:00:00,7898.0,26.0,22.0,4.0,2073.0,5825.0,19.0,0.0,2073.0,7.0,15.0,0.0,2073.0,1869.0,3956.0,,,
2020-12-10 16:00:00,16219.7373,51.0,35.0,7.0,3661.7373,12558.0,39.0,0.0,3661.7373,11.0,26.0,0.0,9685.7373,1217.0,5317.0,,,
2020-12-10 17:00:00,21597.7373,70.0,45.0,7.0,3337.0,18260.7373,59.0,0.0,3337.0,8.0,39.0,0.0,4665.0,5565.0,11367.7373,,,
2020-12-10 18:00:00,19848.4746,65.0,47.0,7.0,2354.0,17494.4746,57.0,0.0,2354.0,6.0,41.0,0.0,3935.0,4217.0,11696.4746,,,
2020-12-10 19:00:00,22930.7373,74.0,49.0,7.0,1499.0,21431.7373,70.0,0.0,1499.0,4.0,48.0,0.0,2766.0,0.0,20164.7373,,,
2020-12-10 20:00:00,20919.7373,68.0,49.0,6.0,3047.0,17872.7373,58.0,0.0,3047.0,10.0,40.0,0.0,9280.0,0.0,11639.7373,,,
2020-12-10 21:00:00,12423.1611,45.0,39.0,5.0,4776.0,7647.1611,28.0,2965.0,1811.0,14.0,25.0,0.0,4776.0,0.0,7647.1611,,,
2020-12-10 22:00:00,20129.0,65.0,45.0,5.0,8783.0,11346.0,37.0,3314.0,5469.0,18.0,28.0,0.0,8783.0,0.0,11346.0,,,
2020-12-10 23:00:00,22238.0,73.0,44.0,6.0,8949.0,13289.0,43.0,3915.0,5034.0,19.0,30.0,0.0,9599.0,0.0,12639.0,,,
2020-12-11 00:00:00,14886.6865,49.0,38.0,7.0,4893.0,9993.6865,33.0,0.0,4893.0,16.0,22.0,0.0,7669.7373,0.0,7216.9492,,,
2020-12-11 01:00:00,19493.0,64.0,43.0,7.0,4576.0,14917.0,50.0,0.0,4576.0,14.0,33.0,0.0,9498.0,0.0,9995.0,,,
2020-12-11 02:00:00,22084.6865,73.0,46.0,7.0,6293.0,15791.6865,52.0,0.0,6293.0,16.0,34.0,0.0,7789.0,0.0,14295.6865,,,
2020-12-11 03:00:00,21881.6865,73.0,46.0,7.0,6880.7373,15000.9492,50.0,0.0,6880.7373,23.0,25.0,0.0,8672.7373,0.0,13208.9492,,,
2020-12-11 04:00:00,12417.7373,42.0,34.0,7.0,5993.0,6424.7373,22.0,0.0,5993.0,17.0,19.0,0.0,5993.0,0.0,6424.7373,,,
2020-12-11 05:00:00,17956.2119,60.0,37.0,6.0,5130.0,12826.2119,44.0,0.0,5130.0,14.0,23.0,0.0,5130.0,0.0,12826.2119,,,
2020-12-11 06:00:00,22455.7373,73.0,46.0,7.0,6086.0,16369.7373,53.0,0.0,6086.0,16.0,34.0,0.0,7611.0,0.0,14844.7373,,,
2020-12-11 07:00:00,20462.4746,66.0,47.0,6.0,6827.0,13635.4746,45.0,0.0,6827.0,20.0,31.0,0.0,8040.7373,0.0,12421.7373,,,
2020-12-11 08:00:00,23624.2119,79.0,50.0,7.0,5712.4746,17911.7373,60.0,0.0,5712.4746,15.0,41.0,0.0,6036.4746,0.0,17587.7373,,,
2020-12-11 09:00:00,8623.9492,49.0,41.0,7.0,2500.7373,6123.2119,37.0,0.0,2500.7373,10.0,32.0,0.0,2500.7373,0.0,6123.2119,,,
2020-12-11 10:00:00,21477.2119,71.0,48.0,7.0,6376.4746,15100.7373,50.0,0.0,6376.4746,15.0,35.0,0.0,7018.2119,0.0,14459.0,,,
2020-12-11 11:00:00,22266.4746,71.0,47.0,7.0,6817.7373,15448.7373,50.0,0.0,6817.7373,19.0,30.0,0.0,8348.7373,0.0,13917.7373,,,
2020-12-11 12:00:00,23024.7373,77.0,48.0,7.0,5996.0,17028.7373,57.0,0.0,5996.0,15.0,37.0,0.0,11699.7373,0.0,11325.0,,,
2020-12-11 13:00:00,22719.0,74.0,45.0,7.0,5421.0,17298.0,56.0,0.0,5421.0,14.0,35.0,0.0,7201.0,0.0,15518.0,,,
2020-12-11 14:00:00,11172.0,37.0,27.0,6.0,3658.0,7514.0,25.0,303.0,3355.0,10.0,20.0,0.0,3953.0,0.0,7219.0,,,
2020-12-11 15:00:00,3596.0,12.0,10.0,4.0,1210.0,2386.0,8.0,0.0,1210.0,4.0,6.0,0.0,1210.0,0.0,2386.0,,,
2020-12-11 16:00:00,17029.9492,57.0,39.0,5.0,7477.2119,9552.7373,32.0,0.0,7477.2119,23.0,16.0,0.0,9508.2119,0.0,7521.7373,,,
2020-12-11 17:00:00,21674.2119,72.0,47.0,6.0,8143.4746,13530.7373,45.0,0.0,8143.4746,18.0,33.0,0.0,8143.4746,0.0,13530.7373,,,
2020-12-11 18:00:00,20827.2119,68.0,49.0,7.0,6114.0,14713.2119,48.0,0.0,6114.0,14.0,36.0,0.0,7657.7373,0.0,13169.4746,,,
2020-12-11 19:00:00,21432.7373,70.0,45.0,6.0,6421.0,15011.7373,49.0,0.0,6421.0,17.0,35.0,0.0,10401.0,0.0,11031.7373,,,
2020-12-11 20:00:00,19347.7373,64.0,48.0,6.0,6052.0,13295.7373,44.0,0.0,6052.0,17.0,32.0,0.0,9887.0,0.0,9460.7373,,,
2020-12-11 21:00:00,12411.0,55.0,43.0,6.0,1788.0,10623.0,46.0,0.0,1788.0,9.0,36.0,0.0,5139.0,0.0,7272.0,,,
2020-12-11 22:00:00,21308.9492,70.0,47.0,7.0,6098.0,15210.9492,50.0,0.0,6098.0,19.0,31.0,0.0,10673.7373,0.0,10635.2119,,,
2020-12-11 23:00:00,23137.1103,75.0,49.0,7.0,3658.0,19479.1103,64.0,0.0,3658.0,10.0,43.0,0.0,5477.0,0.0,17660.1103,,,
2020-12-12 00:00:00,13333.0,44.0,40.0,6.0,3441.0,9892.0,33.0,0.0,3441.0,11.0,29.0,0.0,3441.0,0.0,9892.0,,,
2020-12-12 01:00:00,21402.0,70.0,48.0,6.0,3929.0,17473.0,57.0,0.0,3929.0,9.0,43.0,0.0,3929.0,0.0,17473.0,,,
2020-12-12 02:00:00,20829.7373,67.0,48.0,6.0,4896.0,15933.7373,51.0,0.0,4896.0,13.0,39.0,0.0,4896.0,0.0,15933.7373,,,
2020-12-12 03:00:00,18594.0,60.0,46.0,5.0,2178.0,16416.0,53.0,0.0,2178.0,7.0,44.0,0.0,3126.0,0.0,15468.0,,,
2020-12-12 04:00:00,10015.7373,33.0,27.0,5.0,3056.0,6959.7373,23.0,0.0,3056.0,7.0,21.0,0.0,3056.0,0.0,6959.7373,,,
2020-12-12 05:00:00,13953.7373,45.0,37.0,6.0,3689.0,10264.7373,33.0,0.0,3689.0,12.0,32.0,0.0,3983.0,0.0,9970.7373,,,
2020-12-12 06:00:00,17722.4746,58.0,47.0,6.0,3696.0,14026.4746,46.0,0.0,3696.0,10.0,40.0,0.0,4317.0,0.0,13405.4746,,,
2020-12-12 07:00:00,19600.7373,63.0,50.0,6.0,6227.7373,13373.0,44.0,0.0,6227.7373,17.0,39.0,0.0,6227.7373,0.0,13373.0,,,
2020-12-12 08:00:00,20049.4746,67.0,50.0,6.0,5891.0,14158.4746,47.0,0.0,5891.0,16.0,36.0,0.0,6193.0,0.0,13856.4746,,,
2020-12-12 09:00:00,6799.0,42.0,41.0,6.0,3118.0,3681.0,29.0,0.0,3118.0,13.0,29.0,0.0,3118.0,0.0,3681.0,,,
2020-12-12 10:00:00,21951.7373,72.0,47.0,7.0,4627.0,17324.7373,57.0,0.0,4627.0,11.0,40.0,0.0,4921.0,0.0,17030.7373,,,
2020-12-12 11:00:00,21812.9492,69.0,48.0,7.0,6437.2119,15375.7373,48.0,0.0,6437.2119,15.0,34.0,0.0,6767.2119,0.0,15045.7373,,,
2020-12-12 12:00:00,21810.4746,71.0,47.0,7.0,7060.4746,14750.0,48.0,0.0,7060.4746,16.0,33.0,0.0,7669.4746,0.0,14141.0,,,
2020-12-12 13:00:00,21926.9492,72.0,47.0,7.0,7366.7373,14560.2119,48.0,0.0,7366.7373,16.0,33.0,0.0,7672.4746,0.0,14254.4746,,,
2020-12-12 14:00:00,13368.4746,45.0,31.0,6.0,6563.0,6805.4746,23.0,0.0,6563.0,14.0,19.0,0.0,7172.0,0.0,6196.4746,,,
2020-12-12 15:00:00,3055.0,10.0,10.0,3.0,908.0,2147.0,7.0,0.0,908.0,3.0,7.0,0.0,908.0,0.0,2147.0,,,
2020-12-12 16:00:00,8052.0,27.0,27.0,3.0,0.0,8052.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,8052.0,,,
2020-12-12 17:00:00,16533.0,55.0,46.0,5.0,3294.0,13239.0,44.0,863.0,2431.0,10.0,38.0,0.0,3294.0,0.0,13239.0,,,
